,pos,vel,angle,depth,width,res-force
2774,29.0,12.19024,1.75175,2.38828,3.0,56701.26512054457
2775,29.0,12.21244,1.0094,2.83237,2.0,73745.14797459751
2776,29.0,12.21484,2.38008,2.87618,1.0,53530.45080351203
2777,29.0,12.21844,2.82416,2.20164,2.0,56170.55972881465
2778,29.0,12.22084,1.16243,3.90418,2.0,72171.96885761693
2779,29.0,12.22384,1.37608,2.4849,1.0,57603.32913143332
2780,29.0,12.23705,2.73715,2.70694,1.0,55342.25225340644
2781,29.0,12.25985,1.67554,4.79596,2.0,61511.14027216242
2782,29.0,12.30006,0.17463,2.68054,2.0,89975.51037574474
2783,29.0,12.32947,1.12042,4.17784,2.0,68100.24337465223
2784,29.0,12.34507,2.90878,2.4753,3.0,54943.04447484405
2785,29.0,12.41588,2.93219,2.71414,2.0,56356.53841143166
2786,29.0,12.41948,1.5201,2.58812,3.0,60811.66910375648
2787,29.0,12.43869,0.54671,3.89098,3.0,75167.21148836278
2788,29.0,12.45669,2.81576,2.0138,2.0,56226.521772428205
2789,29.0,12.45789,1.92639,2.37207,1.0,51934.221202737615
2790,29.0,12.53651,0.76575,4.56971,1.0,75102.0684279352
2791,29.0,12.56951,2.04461,4.23605,3.0,57203.11063127732
2792,29.0,12.58692,2.13943,3.9756,3.0,54581.04221696886
2793,29.0,12.60252,1.63293,2.47289,1.0,57935.5418413669
2794,29.0,12.64873,0.38228,3.32567,2.0,83250.56529097259
2795,29.0,12.71354,1.94619,2.54131,2.0,53380.61995929202
2796,29.0,12.73215,2.92739,3.12222,2.0,58928.95875669791
2797,29.0,12.73515,2.67473,3.56091,3.0,57505.708040989026
2798,29.0,12.78316,1.83697,3.0094,3.0,56685.43349399182
2799,29.0,12.80356,0.68834,2.84317,1.0,82013.9238655071
2800,29.0,12.80596,2.69994,4.10282,1.0,55590.703514924135
2801,29.0,12.81556,2.77676,2.09902,2.0,53754.99280829151
2802,29.0,12.82577,0.5059,3.02501,3.0,79760.75878572048
2803,29.0,12.84317,2.82476,4.56491,1.0,55245.78670751946
2804,29.0,12.87738,0.96379,2.89598,1.0,76219.32579716854
2805,29.0,12.88158,2.52651,2.32346,2.0,51968.28964359462
2806,29.0,12.89838,2.94599,2.83717,3.0,55908.310266527704
2807,29.0,12.92058,2.75335,2.73095,2.0,56115.90180592044
2808,29.0,12.92238,0.26345,3.72535,3.0,84073.22509910895
2809,29.0,12.94999,1.19304,4.32787,3.0,66432.89905065653
2810,29.0,12.95539,2.74975,2.0144,1.0,54239.734172901626
2811,29.0,12.95899,2.28766,2.87978,2.0,50864.203794633795
2812,29.0,12.96439,1.53151,4.52951,2.0,65258.37220484255
2813,29.0,12.96559,2.46169,4.41848,3.0,57466.215861004275
2814,29.0,12.96859,2.54391,4.79176,3.0,58490.920324553816
2815,29.0,12.977,1.62392,2.64213,1.0,58058.23522672626
2816,29.0,12.9806,1.25725,3.22665,3.0,74438.37104088887
2817,29.0,12.9866,1.77576,4.02541,2.0,60850.578171352674
2818,29.0,12.9926,2.56851,2.19564,3.0,51728.59228184405
2819,29.0,13.004,2.71734,3.24705,1.0,55069.36935489679
2820,29.0,13.02981,1.17504,2.79516,3.0,72567.00665743278
2821,29.0,13.03641,0.33847,2.78796,3.0,87966.6130149443
2822,29.0,13.05381,1.36227,4.0104,2.0,67662.31508598088
2823,29.0,13.05441,1.07241,3.5015,1.0,73962.85528791268
2824,29.0,13.07481,2.5211,3.85137,1.0,54484.56973486332
2825,29.0,13.12523,2.85717,2.80476,3.0,57494.756601115136
2826,29.0,13.15403,2.12803,2.88218,1.0,50729.91552437544
2827,29.0,13.16843,0.66313,2.26045,2.0,83117.14733102631
2828,29.0,13.16963,0.45129,3.61852,2.0,77820.06157591897
2829,29.0,13.18824,0.70394,4.33567,1.0,79246.56692501176
2830,29.0,13.20684,0.17283,4.16463,1.0,96161.91314839784
2831,29.0,13.20744,0.27125,4.70354,3.0,85734.32890690395
2832,29.0,13.21704,2.93939,3.59572,2.0,59080.97539453488
2833,29.0,13.21764,0.11042,2.16383,2.0,101577.32672108742
2834,29.0,13.24825,2.04221,2.9872,3.0,55002.36145931255
2835,29.0,13.26145,0.39248,4.12082,2.0,79671.07531274704
2836,29.0,13.26265,0.59052,4.73775,2.0,74893.02253599578
2837,29.0,13.28546,1.06761,4.16223,3.0,65162.617239049985
2838,29.0,13.28666,0.40748,3.88078,1.0,86029.50665812015
2839,29.0,13.29446,2.62072,3.61012,1.0,53772.790163800986
2840,29.0,13.30106,2.4899,2.53951,1.0,50910.13338491833
2841,29.0,13.33527,2.04041,2.02761,2.0,52410.752241748945
2842,29.0,13.35807,0.0,2.72314,2.0,103157.80000655542
2843,29.0,13.37247,0.39728,4.88538,3.0,75501.17460517978
2844,29.0,13.37728,0.62412,2.9992,3.0,76552.87903812507
2845,29.0,13.45829,0.30846,2.45549,1.0,97274.92754971335
2846,29.0,13.4991,0.80776,2.96919,1.0,80770.46184963337
2847,29.0,13.55551,2.93099,2.78436,1.0,51788.68380756224
2848,29.0,13.56511,2.17423,2.68594,1.0,54515.75777277467
2849,29.0,13.56811,0.56291,2.64753,1.0,88357.21161918112
2850,29.0,13.59032,1.69474,4.9784,2.0,62288.2427552508
2851,29.0,13.60652,0.04021,3.87417,3.0,95430.96263399268
2852,29.0,13.61732,1.4895,3.96239,1.0,66870.96390547632
2853,29.0,13.64253,1.5021,2.4813,3.0,68053.63010889752
2854,29.0,13.67253,0.79876,4.57752,1.0,74273.91109778565
2855,29.0,13.67554,2.28586,3.74815,2.0,54634.93477299317
2856,29.0,13.73975,0.0144,3.89818,2.0,98405.08354117454
2857,29.0,13.80516,2.47249,3.5099,1.0,51776.49747618064
2858,29.0,13.81656,2.87758,3.56811,3.0,56102.729480165006
2859,29.0,13.83157,1.78596,3.88258,1.0,60494.244667080064
2860,29.0,13.95459,0.89838,2.75795,1.0,79962.63761812329
2861,29.0,14.02721,2.46949,2.19084,1.0,51283.365379966286
2862,29.0,14.09442,1.19724,3.28966,3.0,73176.85865531651
2863,29.0,14.09502,2.63393,4.87277,3.0,53540.53041050341
2864,29.0,14.19344,0.40568,4.13403,1.0,90933.00081222953
2865,29.0,14.20004,1.20684,4.35007,3.0,66483.6849046278
2866,29.0,14.20964,2.91238,2.66973,3.0,53979.56710902298
2867,29.0,14.21384,0.95419,4.62913,1.0,74900.5390387438
2868,29.0,14.27025,1.44629,4.19044,2.0,70540.08345955082
2869,29.0,14.31586,0.14763,2.27185,2.0,102000.73525436081
2870,29.0,14.33867,0.26885,2.96139,3.0,92971.68409749951
2871,29.0,14.34227,2.83137,3.10782,1.0,53077.9184907136
2872,29.0,14.34707,2.62913,2.003,1.0,50308.132797613885
2873,29.0,14.37167,0.58752,4.22044,2.0,76528.3724128275
2874,29.0,14.39808,2.84997,2.72675,2.0,53988.84950135351
2875,29.0,14.39988,2.4815,3.43789,2.0,55985.5989829545
2876,29.0,14.42388,0.80176,4.87818,2.0,72539.39937336108
2877,29.0,14.44729,1.89998,2.43569,1.0,57075.89066725781
2878,29.0,14.45869,0.79096,4.91538,2.0,70840.33351210212
2879,29.0,14.46229,1.97259,2.76035,1.0,56138.57305300451
2880,29.0,14.4857,1.44569,4.18024,2.0,72165.13859172299
2881,29.0,14.5241,1.81236,2.72494,2.0,62022.753603984194
2882,29.0,14.65013,0.12362,3.85797,3.0,98480.48930897369
2883,29.0,14.70534,1.24765,2.74895,3.0,75669.75287746495
2884,29.0,14.73955,1.9918,3.5153,1.0,57683.77800314726
2885,29.0,14.75695,1.4937,3.20084,1.0,64968.61137092288
2886,29.0,14.84757,0.0048,3.31306,3.0,98123.23039380366
2887,29.0,14.84937,0.17163,2.75555,1.0,102155.71335448789
2888,29.0,14.87698,0.69554,3.27045,3.0,77174.76099434862
2889,29.0,14.88118,1.39528,4.10042,1.0,69946.66632146243
2890,29.0,14.88958,2.41308,3.41388,2.0,54938.01435446678
2891,29.0,14.90158,1.96119,3.06161,2.0,59777.5457606723
2892,29.0,14.90758,0.37087,4.40588,1.0,91602.8010955816
2893,29.0,14.92799,2.60932,2.12422,1.0,49138.40862472239
2894,3.0,12.0174,0.71714,2.34567,2.0,74277.46405088386
2895,3.0,12.03781,0.70034,3.16483,3.0,71371.47042137441
2896,3.0,12.05461,0.9782,2.06601,1.0,69326.90087191913
2897,3.0,12.10862,1.42769,2.29826,2.0,58858.70006951767
2898,3.0,12.10922,0.4915,4.64833,1.0,90445.31501469681
2899,3.0,12.11582,2.58472,3.74155,3.0,53633.081484272574
2900,3.0,12.12062,0.15243,3.86097,3.0,102162.82477285726
2901,3.0,12.12482,2.72995,3.26745,2.0,51209.31674535885
2902,3.0,12.18604,1.59032,2.09782,2.0,57302.6192329749
2903,3.0,12.19504,2.32366,2.53531,3.0,53489.37269649297
2904,3.0,12.24305,2.35427,3.41568,1.0,53353.70094980529
2905,3.0,12.29046,2.45329,3.71874,2.0,52403.95446910353
2906,3.0,12.31986,0.08942,3.75235,3.0,102574.80777143614
2907,3.0,12.33727,2.96819,2.29586,2.0,52409.647797432546
2908,3.0,12.33907,1.29566,2.4909,2.0,63416.35326534907
2909,3.0,12.35287,1.37487,4.78636,2.0,58494.63674180062
2910,3.0,12.38768,1.0136,2.40808,1.0,76863.79372028344
2911,3.0,12.43749,0.55151,4.03561,3.0,76949.97592134621
2912,3.0,12.45849,1.35447,3.44749,3.0,62048.649431271646
2913,3.0,12.46509,1.41508,4.14963,2.0,59555.25619912014
2914,3.0,12.47169,2.54331,3.88018,2.0,52633.75322668396
2915,3.0,12.4909,1.32326,2.81976,2.0,65072.01564597319
2916,3.0,12.5083,0.37447,3.04781,3.0,91970.61763857877
2917,3.0,12.5119,0.61992,4.18264,3.0,78097.2820715887
2918,3.0,12.5161,0.27786,4.40408,2.0,94185.3300374881
2919,3.0,12.53171,2.59972,3.978,3.0,51287.91962374028
2920,3.0,12.53351,2.58232,3.42048,1.0,52495.84665238721
2921,3.0,12.54551,0.25685,3.75655,1.0,99765.47480762018
2922,3.0,12.55931,1.4793,2.55691,3.0,59777.91240946884
2923,3.0,12.55991,1.61312,4.59552,3.0,54398.99233684919
2924,3.0,12.58212,1.76255,4.82296,3.0,53401.578139020305
2925,3.0,12.76515,1.66893,2.61152,3.0,59280.97665984593
2926,3.0,12.79216,2.26665,2.20884,2.0,52254.17185823595
2927,3.0,12.80836,0.63553,3.36827,1.0,83731.40120393058
2928,3.0,12.83957,0.84437,3.67854,3.0,71296.75401586741
2929,3.0,12.85277,0.33187,3.25485,2.0,92919.58952374748
2930,3.0,12.85397,0.95599,4.86617,3.0,70941.22692846833
2931,3.0,12.88098,2.68314,3.18764,2.0,52522.92749416361
2932,3.0,12.89298,2.28046,2.79576,3.0,51983.949813094965
2933,3.0,12.91758,1.4769,3.11862,3.0,59352.71911122981
2934,3.0,12.94279,1.16063,3.23625,1.0,69385.77898796696
2935,3.0,12.97039,1.16663,4.85057,2.0,64390.07014281132
2936,3.0,12.97219,0.52751,2.06001,3.0,79225.84370252813
2937,3.0,12.9908,0.08882,4.03621,2.0,96389.05931980952
2938,3.0,13.04121,2.80736,2.76635,1.0,52707.23618605202
2939,3.0,13.04481,0.42969,2.43749,1.0,95014.85566286309
2940,3.0,13.10542,1.72955,4.9886,2.0,57564.99652728778
2941,3.0,13.11202,1.54171,2.0018,1.0,60174.34051173396
2942,3.0,13.17924,0.22384,2.73455,3.0,101421.84577374418
2943,3.0,13.18404,0.88578,2.30846,3.0,78515.33065419782
2944,3.0,13.18884,1.75055,2.82276,2.0,56341.83900641386
2945,3.0,13.19064,0.47409,4.84337,2.0,85389.0084398552
2946,3.0,13.22004,1.62212,3.96479,3.0,54529.898937589765
2947,3.0,13.26865,1.27285,3.15223,2.0,67816.25753565197
2948,3.0,13.32987,1.0058,4.41008,1.0,76308.72471778952
2949,3.0,13.33647,1.68874,4.84817,2.0,53896.05184796025
2950,3.0,13.37668,0.4831,2.58092,3.0,88311.09839370991
2951,3.0,13.40008,1.65273,3.65933,1.0,55763.987320649896
2952,3.0,13.42108,1.03881,4.0212,1.0,75515.66965841026
2953,3.0,13.44449,1.85137,4.60752,2.0,53462.6627251226
2954,3.0,13.4853,0.5209,2.59052,1.0,96164.45058368132
2955,3.0,13.5225,1.14743,4.80076,2.0,68435.78960438784
2956,3.0,13.52731,2.93879,4.64653,1.0,51298.59124320647
2957,3.0,13.54111,0.03061,3.38688,1.0,114217.70336024796
2958,3.0,13.55191,2.15263,2.21484,2.0,55848.63709746751
2959,3.0,13.55491,1.79376,2.63133,1.0,56901.650786329374
2960,3.0,13.58792,2.91178,4.83077,3.0,49979.17290713441
2961,3.0,13.59932,1.38028,4.05181,2.0,62793.65086030167
2962,3.0,13.61912,0.17884,4.23965,1.0,107184.22070688107
2963,3.0,13.67193,1.29146,2.62472,1.0,64074.30579790819
2964,3.0,13.67433,1.60352,3.63413,2.0,58942.148213401146
2965,3.0,13.71874,2.08002,2.26285,2.0,53901.37136653256
2966,3.0,13.72234,2.61052,2.80056,2.0,50456.99042181629
2967,3.0,13.73675,2.82056,2.44649,2.0,51014.94940900693
2968,3.0,13.75295,0.89958,2.65773,1.0,75579.19641095118
2969,3.0,13.84957,2.84157,3.19004,3.0,51184.69306317943
2970,3.0,13.85677,2.57031,3.40368,3.0,51940.26435952388
2971,3.0,13.87177,2.4869,3.82256,3.0,51672.824077104015
2972,3.0,13.87778,1.10902,4.36447,1.0,71892.83028137416
2973,3.0,13.91558,1.86517,2.89958,3.0,57193.97140622971
2974,3.0,13.91858,1.82196,4.34287,2.0,58384.39372241421
2975,3.0,13.92038,1.35927,4.54271,1.0,65159.42455289442
2976,3.0,13.92999,1.77516,3.9822,3.0,57705.002777206886
2977,3.0,13.94199,2.29306,2.4927,1.0,54291.10650686734
2978,3.0,13.97079,1.83157,2.10862,3.0,56982.63326166337
2979,3.0,14.0092,0.40688,2.0012,1.0,103939.532600498
2980,3.0,14.0152,0.86597,4.03141,2.0,75059.42199112174
2981,3.0,14.0218,1.85917,4.67654,2.0,57760.51755610631
2982,3.0,14.02901,1.19484,4.61292,2.0,70285.85664406438
2983,3.0,14.02,0.21904,4.75455,2.0,98283.9162212856
2984,3.0,14.05061,2.017,2.12182,1.0,55353.48265039612
2985,3.0,14.06021,0.64093,2.74355,3.0,78213.69994328592
2986,3.0,14.08782,1.89398,2.27005,1.0,56797.48686587727
2987,3.0,14.12382,1.83037,4.31226,3.0,56335.43747452676
2988,3.0,14.13823,1.25845,4.26725,3.0,67673.00428884328
2989,3.0,14.15503,2.03201,2.76755,3.0,54446.131208887105
2990,3.0,14.18744,0.37568,2.32587,1.0,105362.50622535849
2991,3.0,14.20424,1.54951,2.93859,3.0,62300.10252738621
2992,3.0,14.23845,1.22424,4.59912,3.0,68609.71946862707
2993,3.0,14.31166,2.18984,4.09982,1.0,52096.375034445664
2994,3.0,14.32486,0.09362,2.46689,1.0,125884.79301086761
2995,3.0,14.35907,2.94059,3.92458,3.0,50103.50799457083
2996,3.0,14.38668,2.52531,2.5227,2.0,53094.16096729839
2997,3.0,14.38968,0.71654,3.52851,2.0,81654.93216130376
2998,3.0,14.43949,2.14063,3.29746,3.0,54663.84673107772
2999,3.0,14.4761,1.23985,2.95359,1.0,66803.14122876334
3000,3.0,14.4851,0.55451,3.43969,3.0,85964.78756884891
3001,3.0,14.4929,0.16143,3.0088,2.0,112925.68627061494
3002,3.0,14.4947,1.22605,3.44689,1.0,66420.33127201436
3003,3.0,14.5229,2.19044,3.77996,1.0,55138.59828463905
3004,3.0,14.53251,1.96719,3.64613,3.0,55346.38048055094
3005,3.0,14.59732,2.89798,3.76315,1.0,50510.094682969146
3006,3.0,14.63153,2.82597,2.65533,2.0,49186.79957218296
3007,3.0,14.70174,1.43369,3.12763,2.0,61512.880137288324
3008,3.0,14.72454,0.32527,3.62993,3.0,93203.46906682354
3009,3.0,14.75275,1.29746,2.39848,2.0,68919.41046397311
3010,3.0,14.76895,2.23845,2.44049,3.0,52932.95581722129
3011,3.0,14.77796,0.34567,2.36007,3.0,92963.14896091734
3012,3.0,14.79776,0.65293,3.60892,3.0,77570.93382388887
3013,3.0,14.80196,0.07742,3.9906,3.0,106010.99671897166
3014,3.0,14.80736,2.22585,2.12603,2.0,52617.094483028624
3015,3.0,14.81396,0.97459,3.996,1.0,76678.82203696521
3016,3.0,14.82116,0.0138,3.31486,3.0,105402.1021538559
3017,3.0,14.86977,2.55351,4.36087,3.0,49855.64618557194
3018,3.0,14.88718,1.23865,3.35507,2.0,70752.53471915837
3019,3.0,14.90398,2.68134,2.27906,2.0,49411.27833919074
3020,3.0,14.90518,2.85957,3.54531,3.0,49520.265579300234
3021,3.0,14.91898,0.44889,4.60152,3.0,86224.98480662158
3022,3.0,14.92138,2.94299,2.89478,1.0,48100.7333275695
3023,3.0,14.97239,0.16743,3.37367,1.0,108300.66237520387
3024,30.0,12.0246,1.52851,2.39668,3.0,62682.546782803656
3025,30.0,12.02521,0.0078,2.82757,1.0,108395.40185828984
3026,30.0,12.03301,2.76595,4.94359,3.0,59827.086598193055
3027,30.0,12.05821,2.16763,2.05521,3.0,53464.869726788405
3028,30.0,12.06361,1.18584,4.36627,1.0,73240.75929218781
3029,30.0,12.09182,0.85757,3.33107,3.0,69825.63813141537
3030,30.0,12.11822,0.0234,2.55031,1.0,110352.05852567138
3031,30.0,12.13263,1.26085,2.56411,1.0,60930.1050543756
3032,30.0,12.13743,2.29066,3.34007,3.0,54749.95836607168
3033,30.0,12.15603,2.22404,3.64973,3.0,55040.16296402469
3034,30.0,12.16023,0.12062,4.9994,1.0,101237.13035775533
3035,30.0,12.16143,1.89758,3.86337,3.0,60319.374447102935
3036,30.0,12.16203,2.59012,2.9986,1.0,56077.798769254194
3037,30.0,12.16983,1.37668,4.28106,2.0,69943.01540814381
3038,30.0,12.18844,1.08622,2.20404,2.0,71439.52200232194
3039,30.0,12.21604,1.33647,2.13383,3.0,69680.99996120812
3040,30.0,12.22024,0.34027,4.5217,1.0,89807.25813541427
3041,30.0,12.23525,0.34507,2.10982,2.0,88944.55270835244
3042,30.0,12.27425,2.96159,3.41628,3.0,56686.40682964996
3043,30.0,12.28626,0.998,2.4987,1.0,78761.87958576359
3044,30.0,12.30846,2.79596,2.32647,1.0,55620.921643818205
3045,30.0,12.31866,2.77495,4.04581,3.0,59232.0429501018
3046,30.0,12.32106,1.88318,4.26905,3.0,61730.11271348056
3047,30.0,12.32466,0.15363,2.28506,1.0,98486.19605134214
3048,30.0,12.34147,0.006,2.75975,3.0,94304.52752147749
3049,30.0,12.35527,1.93839,3.40008,2.0,53255.01355421699
3050,30.0,12.37087,1.03581,2.9908,1.0,76846.93408215356
3051,30.0,12.38168,0.37988,3.78116,2.0,80836.43957696637
3052,30.0,12.39728,0.54551,4.76355,3.0,68393.4021800719
3053,30.0,12.40028,2.62613,4.84277,2.0,56573.05708037139
3054,30.0,12.40748,1.25545,3.07962,1.0,66532.70348020208
3055,30.0,12.41768,2.65373,3.4841,1.0,56528.47700064964
3056,30.0,12.46869,1.89338,2.38948,1.0,53822.89137482318
3057,30.0,12.4777,2.91838,4.82056,3.0,60795.88553368039
3058,30.0,12.4969,1.76915,4.82236,2.0,60623.38936287857
3059,30.0,12.5227,1.33167,2.82637,3.0,70288.53128171139
3060,30.0,12.54491,2.91058,3.78476,2.0,59535.834373979495
3061,30.0,12.59052,1.86937,2.55211,3.0,53789.54499800103
3062,30.0,12.61572,2.57091,4.70534,1.0,55863.16803443881
3063,30.0,12.66373,1.12763,3.58252,3.0,68463.0488337569
3064,30.0,12.68954,1.32627,3.63293,3.0,71021.00626451678
3065,30.0,12.69134,0.86357,4.29006,1.0,74209.008343826
3066,30.0,12.74235,2.75155,2.81256,3.0,53890.39800997076
3067,30.0,12.74895,1.88498,4.89138,3.0,65241.296400119885
3068,30.0,12.81796,2.88058,2.23045,3.0,56094.76758045437
3069,30.0,12.84077,1.37728,3.57291,1.0,64019.33923115996
3070,30.0,12.94219,0.46989,4.80976,1.0,82905.02735555412
3071,30.0,12.95419,1.978,2.54851,1.0,51948.11593872578
3072,30.0,12.96259,1.64553,4.25525,3.0,65986.93757782681
3073,30.0,12.96619,1.10362,3.31246,1.0,74107.91697017493
3074,30.0,13.0226,0.14463,2.26165,2.0,91593.16923585642
3075,30.0,13.02681,2.0044,4.92318,2.0,54801.41248788685
3076,30.0,13.03221,0.59712,4.82416,2.0,69919.88007830117
3077,30.0,13.03581,1.02561,2.10502,1.0,78305.72057351583
3078,30.0,13.05501,2.73835,2.53651,1.0,55341.45027815779
3079,30.0,13.06521,0.45069,3.9858,3.0,76469.011911277
3080,30.0,13.08202,1.69114,4.40168,1.0,59016.126897056914
3081,30.0,13.08382,0.04561,4.27626,1.0,103592.07090547911
3082,30.0,13.11862,2.36927,4.53371,2.0,54491.76733274622
3083,30.0,13.12823,2.94659,4.66513,2.0,60087.347524889105
3084,30.0,13.15223,1.78536,2.4903,2.0,55720.09272499887
3085,30.0,13.30406,2.02721,4.69574,3.0,63102.15449410382
3086,30.0,13.31786,1.92999,3.87538,3.0,64619.784972593516
3087,30.0,13.36107,0.34147,2.43029,2.0,90321.03242020436
3088,30.0,13.39168,2.52711,2.84137,3.0,51064.40559109605
3089,30.0,13.42468,0.4975,4.13043,3.0,76475.84094733723
3090,30.0,13.46909,2.28166,2.37508,1.0,52616.75243274893
3091,30.0,13.5033,1.87237,3.5225,3.0,59630.83987576371
3092,30.0,13.53991,2.93759,4.74555,2.0,56833.85382657843
3093,30.0,13.54531,1.73555,3.70974,1.0,60429.68088179964
3094,30.0,13.56031,2.06801,4.78276,3.0,65526.091746690014
3095,30.0,13.57592,1.11922,4.4851,1.0,74890.32368274905
3096,30.0,13.62152,2.37347,4.92498,3.0,54634.318634040705
3097,30.0,13.62332,1.77155,3.12402,1.0,60003.15412300742
3098,30.0,13.67734,2.02901,4.75875,3.0,65213.11022247677
3099,30.0,13.70734,1.31246,2.66253,1.0,66207.50452383746
3100,30.0,13.75055,2.11182,4.10942,2.0,52530.22123979263
3101,30.0,13.79316,0.90678,2.05701,2.0,74760.87966750478
3102,30.0,13.79436,1.24585,4.83017,1.0,72423.02665667265
3103,30.0,13.80936,0.06601,4.72995,1.0,103283.22664034992
3104,30.0,13.83277,0.94219,4.02841,2.0,67921.04125554976
3105,30.0,13.85737,1.13843,2.82997,1.0,74950.38464049413
3106,30.0,13.87297,1.31126,2.46809,2.0,71879.36455829233
3107,30.0,13.89878,2.39928,3.016,2.0,51899.6728977298
3108,30.0,13.92398,2.97119,2.90258,3.0,54630.4226914874
3109,30.0,13.92699,1.24225,4.03441,2.0,69797.30902603157
3110,30.0,13.9924,0.22565,3.03701,3.0,93639.38035634997
3111,30.0,14.0176,0.91698,3.56331,2.0,73295.11227049535
3112,30.0,14.03261,0.62773,3.91498,3.0,70042.81718463975
3113,30.0,14.03921,2.09982,2.63073,3.0,52889.11949454748
3114,30.0,14.11302,0.57552,2.96079,1.0,83358.51784354972
3115,30.0,14.14123,0.57131,2.36427,3.0,79466.14144801737
3116,30.0,14.26125,0.56711,4.27325,1.0,79734.6445990489
3117,30.0,14.26605,0.32166,3.09462,3.0,90306.72621178778
3118,30.0,14.27866,1.27165,2.45309,1.0,72581.18457517179
3119,30.0,14.28346,1.34127,2.40988,1.0,70990.6196827473
3120,30.0,14.33267,1.60172,4.15323,1.0,65647.80731440718
3121,30.0,14.33687,0.03961,2.88878,3.0,100372.47178395424
3122,30.0,14.37287,2.4941,3.67614,2.0,57192.320615843935
3123,30.0,14.37347,1.64433,3.11082,2.0,64938.8068593833
3124,30.0,14.39268,1.77876,2.9926,3.0,64616.46200027189
3125,30.0,14.39688,2.07161,4.5157,3.0,64386.50128858186
3126,30.0,14.39748,2.80256,3.46309,3.0,52088.00995469582
3127,30.0,14.40168,2.17483,3.46789,2.0,55669.13066645406
3128,30.0,14.42629,1.28606,3.67674,3.0,68975.6907212823
3129,30.0,14.46289,1.4817,4.42809,1.0,70777.31390831832
3130,30.0,14.4917,2.33447,4.43889,3.0,58421.67098538356
3131,30.0,14.62072,1.92098,3.80516,2.0,59798.76688064135
3132,30.0,14.65253,2.58412,2.63373,3.0,54064.98025160247
3133,30.0,14.66033,0.9998,3.63953,3.0,70174.68971629548
3134,30.0,14.66873,0.26045,3.57171,3.0,90388.8729036794
3135,30.0,14.71434,2.87638,4.03861,3.0,55609.18749027154
3136,30.0,14.72274,1.18764,3.91018,3.0,69955.50009439
3137,30.0,14.72875,1.68694,3.61972,2.0,67801.1193477705
3138,30.0,14.73175,0.5071,4.77916,1.0,83182.15444152713
3139,30.0,14.73535,2.89438,3.72895,3.0,54372.960219964974
3140,30.0,14.74015,1.31066,2.97219,1.0,70667.21403817309
3141,30.0,14.78156,2.31946,2.18544,2.0,54820.09744113231
3142,30.0,14.79236,1.03161,2.86957,2.0,71232.69830039117
3143,30.0,14.81336,0.38828,2.25745,3.0,85402.76010103081
3144,30.0,14.81456,0.88998,3.26925,2.0,74567.0940570593
3145,30.0,14.86617,1.59152,4.68014,2.0,70980.67735423787
3146,30.0,14.89918,1.62813,4.79116,3.0,69478.87732186312
3147,30.0,14.90038,0.74115,4.66633,1.0,79947.16505684292
3148,30.0,14.92078,1.76975,4.62973,3.0,70357.16302766645
3149,30.0,14.93759,2.53851,2.4933,2.0,51572.67188141403
3150,30.0,14.93879,0.96979,3.61672,1.0,77375.33077901506
3151,30.0,14.95679,2.37948,2.60252,3.0,50090.29730382684
3152,30.0,14.96339,2.89858,4.26365,3.0,57618.21275118849
3153,30.0,14.96699,2.39028,3.33527,1.0,53432.13114417135
3154,30.0,14.9784,1.77335,4.39628,2.0,63967.4863247492
3155,31.0,12.0144,1.55431,2.20584,2.0,59261.00238426926
3156,31.0,12.06541,1.9864,3.53811,1.0,54610.24696474389
3157,31.0,12.06661,1.79916,4.61112,3.0,59661.12084439038
3158,31.0,12.07381,1.07842,2.26345,2.0,69434.72238265685
